29.7, 0.81337, 2.61894
29.8, 0.941663, 2.50107
29.9, 1.06348, 2.36147
30, 1.17781, 2.20347
30.1, 1.28382, 2.03016
30.2, 1.38083, 1.84427
30.3, 1.46825, 1.64809
30.4, 1.54564, 1.44345
30.5, 1.6126, 1.23173
30.6, 1.66881, 1.01388
30.7, 1.71398, 0.790496
30.8, 1.74786, 0.561865
30.9, 1.77017, 0.328057
31, 1.78066, 0.0889926
31.1, 1.77907, -0.155477
31.2, 1.76512, -0.405485
31.3, 1.73852, -0.661069
31.4, 1.69901, -0.922074
31.5, 1.64631, -1.18806
31.6, 1.5802, -1.45819
31.7, 1.5005, -1.73114
31.8, 1.40709, -2.005
31.9, 1.3, -2.27716
32, 1.17937, -2.5443
32.1, 1.04557, -2.80237
32.2, 0.899137, -3.04668
32.3, 0.740898, -3.27211
32.4, 0.571927, -3.47334
32.5, 0.393564, -3.64534
32.6, 0.207393, -3.78374
32.7, 0.0151897, -3.88538
32.8, -0.181145, -3.94862
32.9, -0.379672, -3.97367
33, -0.578511, -3.96257
33.1, -0.775929, -3.91907
33.2, -0.970419, -3.84827
33.3, -1.16076, -3.75613
33.4, -1.34603, -3.64902
33.5, -1.52566, -3.53324
33.6, -1.69936, -3.41468
33.7, -1.86713, -3.29855
33.8, -2.02921, -3.18924
33.9, -2.18605, -3.09033
34, -2.33824, -3.00457
34.1, -2.48651, -2.93401
34.2, -2.63164, -2.88006
34.3, -2.77451, -2.8436
34.4, -2.916, -2.82506
34.5, -3.05702, -2.8245
34.6, -3.19845, -2.84164
34.7, -3.34118, -2.87586
34.8, -3.48604, -2.9262
34.9, -3.6338, -2.99132
35, -3.78517, -3.06941
35.1, -3.94074, -3.15816
35.2, -4.10099, -3.25463
35.3, -4.26621, -3.35524
35.4, -4.43651, -3.45568
35.5, -4.61178, -3.55098
35.6, -4.79161, -3.63557
35.7, -4.97533, -3.70351
35.8, -5.16196, -3.74876
35.9, -5.35021, -3.76557
36, -5.53852, -3.74891
36.1, -5.7251, -3.69489
36.2, -5.90801, -3.6011
36.3, -6.08521, -3.46679
36.4, -6.25469, -3.2929
36.5, -6.4145, -3.08192
36.6, -6.56288, -2.83759
36.7, -6.69826, -2.56446
36.8, -6.81932, -2.26758
36.9, -6.92502, -1.95205
37, -7.01453, -1.62278
37.1, -7.08729, -1.28432
37.2, -7.14296, -0.940736
37.3, -7.18137, -0.595646
37.4, -7.20253, -0.252258
37.5, -7.20659, 0.086525
37.6, -7.19387, 0.417989
37.7, -7.1648, 0.739493
37.8, -7.11992, 1.04836
37.9, -7.05996, 1.34182
38, -6.98574, 1.61694
38.1, -6.89826, 1.87067
38.2, -6.79868, 2.09987
38.3, -6.68828, 2.30146
38.4, -6.56853, 2.47257
38.5, -6.44102, 2.61072
38.6, -6.30746, 2.71403
38.7, -6.16962, 2.78138
38.8, -6.02932, 2.81254
38.9, -5.88836, 2.80819
39, -5.7485, 2.76993
39.1, -5.61137, 2.7001
39.2, -5.47849, 2.60163
39.3, -5.35121, 2.47781
39.4, -5.23071, 2.33205
39.5, -5.118, 2.16769
39.6, -5.01394, 1.98784
39.7, -4.91922, 1.79521
39.8, -4.83442, 1.59211
39.9, -4.76001, 1.38036
40, -4.69638, 1.16133
40.1, -4.64388, 0.935998
40.2, -4.60278, 0.704972
40.3, -4.57338, 0.468582
40.4, -4.55592, 0.226957
40.5, -4.55068, -0.0198972
40.6, -4.55791, -0.272014
40.7, -4.57788, -0.529372
40.8, -4.61085, -0.791809
40.9, -4.65706, -1.05892
41, -4.71674, -1.32996
41.1, -4.79006, -1.60373
41.2, -4.87712, -1.87849
41.3, -4.97791, -2.15186
41.4, -5.0923, -2.42077
41.5, -5.21999, -2.68144
41.6, -5.36045, -2.92946
41.7, -5.51293, -3.15991
41.8, -5.67644, -3.36766
41.9, -5.8497, -3.54768
42, -6.03121, -3.69553
42.1, -6.21925, -3.80776
42.2, -6.41198, -3.88235
42.3, -6.60749, -3.91898
42.4, -6.80388, -3.91914
42.5, -6.9994, -3.88602
42.6, -7.19248, -3.82421
42.7, -7.38182, -3.73933
42.8, -7.56642, -3.63751
42.9, -7.74557, -3.52494
43, -7.91891, -3.40751
43.1, -8.08632, -3.29053
43.2, -8.24796, -3.17855
43.3, -8.40418, -3.07531
43.4, -8.55549, -2.98377
43.5, -8.70256, -2.90613
43.6, -8.84611, -2.84398
43.7, -8.98695, -2.79835
43.8, -9.12594, -2.76981
43.9, -9.26393, -2.75858
44, -9.4018, -2.76451
44.1, -9.54039, -2.78718
44.2, -9.68052, -2.82585
44.3, -9.82297, -2.87947
44.4, -9.96846, -2.9466
44.5, -10.1176, -3.02537
44.6, -10.271, -3.11341
44.7, -10.429, -3.20774
44.8, -10.5918, -3.30479
44.9, -10.7595, -3.40029
45, -10.9318, -3.48938
45.1, -11.1084, -3.56668
45.2, -11.2885, -3.62652
45.3, -11.471, -3.66319
45.4, -11.6548, -3.67137
45.5, -11.8382, -3.64646
45.6, -12.0194, -3.585
45.7, -12.1967, -3.48494
45.8, -12.3679, -3.34583
45.9, -12.5313, -3.16879
46, -12.6848, -2.95636
46.1, -12.8269, -2.71219
46.2, -12.956, -2.44074
46.3, -13.071, -2.14684
46.4, -13.1707, -1.83541
46.5, -13.2545, -1.5112
46.6, -13.3218, -1.17861
46.7, -13.3724, -0.841643
46.8, -13.406, -0.503892
46.9, -13.4228, -0.168589
47, -13.4229, 0.161298
47.1, -13.4066, 0.482963
47.2, -13.3746, 0.793663
47.3, -13.3273, 1.09063
47.4, -13.2655, 1.37104
47.5, -13.1902, 1.63193
47.6, -13.1023, 1.87032
47.7, -13.0031, 2.08321
47.8, -12.894, 2.26776
47.9, -12.7764, 2.4214
48, -12.6518, 2.54203
48.1, -12.5222, 2.62821
48.2, -12.389, 2.67923
48.3, -12.2542, 2.69524
48.4, -12.1195, 2.67723
48.5, -11.9865, 2.62698
48.6, -11.8568, 2.5469
48.7, -11.7318, 2.43986
48.8, -11.6128, 2.309
48.9, -11.5009, 2.15749
49, -11.3971, 1.98837
49.1, -11.3021, 1.80445
49.2, -11.2166, 1.60816
49.3, -11.1413, 1.40152
49.4, -11.0765, 1.18614
49.5, -11.0226, 0.963244
49.6, -10.9801, 0.733699
49.7, -10.9493, 0.498085
49.8, -10.9303, 0.256772
49.9, -10.9236, 0.00999217
50, -10.9293, -0.24207
50.1, -10.9478, -0.49919
50.2, -10.9793, -0.761011
50.3, -11.0239, -1.02695
50.4, -11.082, -1.29608
50.5, -11.1535, -1.56706
50.6, -11.2387, -1.83802
50.7, -11.3373, -2.1065
50.8, -11.4493, -2.3694
50.9, -11.5743, -2.62299
51, -11.7116, -2.86298
51.1, -11.8606, -3.08469
51.2, -12.0201, -3.2833
51.3, -12.1889, -3.45423
51.4, -12.3655, -3.59347
51.5, -12.5482, -3.69806
51.6, -12.7353, -3.76639
51.7, -12.9249, -3.79844
51.8, -13.1151, -3.79586
51.9, -13.3045, -3.76183
52, -13.4913, -3.70079
52.1, -13.6745, -3.61803
52.2, -13.8531, -3.51931
52.3, -14.0265, -3.41041
52.4, -14.1942, -3.2968
52.5, -14.3561, -3.1834
52.6, -14.5125, -3.07444
52.7, -14.6636, -2.97341
52.8, -14.8099, -2.88307
52.9, -14.9519, -2.8055
53, -15.0904, -2.7422
53.1, -15.2261, -2.69415
53.2, -15.3598, -2.66194
53.3, -15.4923, -2.64582
53.4, -15.6244, -2.64575
53.5, -15.7569, -2.66141
53.6, -15.8905, -2.69225
53.7, -16.0261, -2.73747
53.8, -16.1643, -2.79595
53.9, -16.3057, -2.86623
54, -16.4509, -2.94645
54.1, -16.6004, -3.03426
54.2, -16.7543, -3.12676
54.3, -16.913, -3.22047
54.4, -17.0764, -3.31131
54.5, -17.2442, -3.39465
54.6, -17.4159, -3.46543
54.7, -17.5907, -3.51834
54.8, -17.7677, -3.54813
54.9, -17.9455, -3.54991
55, -18.1227, -3.51954
55.1, -18.2975, -3.45394
55.2, -18.4681, -3.35135
55.3, -18.6326, -3.21149
55.4, -18.7892, -3.0355
55.5, -18.9362, -2.82585
55.6, -19.0718, -2.58603
55.7, -19.1948, -2.32026
55.8, -19.3038, -2.03312
55.9, -19.3981, -1.72933
56, -19.4768, -1.41346
56.1, -19.5394, -1.08978
56.2, -19.5857, -0.76226
56.3, -19.6156, -0.434477
56.4, -19.6292, -0.109716
56.5, -19.6266, 0.208975
56.6, -19.6083, 0.518698
56.7, -19.5747, 0.816625
56.8, -19.5266, 1.09993
56.9, -19.4648, 1.36575
57, -19.3901, 1.61121
57.1, -19.3036, 1.83342
57.2, -19.2067, 2.02959
57.3, -19.1007, 2.19716
57.4, -18.987, 2.3339
57.5, -18.8673, 2.43811
57.6, -18.7432, 2.50872
57.7, -18.6164, 2.54537
57.8, -18.4886, 2.5485
57.9, -18.3616, 2.5193
58, -18.2367, 2.4596
58.1, -18.1156, 2.37177
58.2, -17.9995, 2.25854
58.3, -17.8897, 2.12281
58.4, -17.7873, 1.96746
58.5, -17.693, 1.79526
58.6, -17.6077, 1.60869
58.7, -17.5321, 1.40994
58.8, -17.4667, 1.2008
58.9, -17.4121, 0.982729
59, -17.3685, 0.75686
59.1, -17.3364, 0.524037
59.2, -17.3161, 0.284892
59.3, -17.3079, 0.0399144
59.4, -17.3121, -0.210463
59.5, -17.3289, -0.465779
59.6, -17.3587, -0.725454
59.7, -17.4015, -0.988692
59.8, -17.4575, -1.25439
59.9, -17.5269, -1.52104
60, -17.6096, -1.78666
60.1, -17.7056, -2.0487
60.2, -17.8145, -2.30408
60.3, -17.936, -2.54913
60.4, -18.0694, -2.77975
60.5, -18.214, -2.99155
60.6, -18.3686, -3.1801
60.7, -18.532, -3.34125
60.8, -18.7027, -3.47151
60.9, -18.8791, -3.56838
61, -19.0595, -3.63064
61.1, -19.2422, -3.65854
61.2, -19.4254, -3.65383
61.3, -19.6076, -3.61961
61.4, -19.7873, -3.56007
61.5, -19.9636, -3.48017
61.6, -20.1354, -3.38521
61.7, -20.3021, -3.28051
61.8, -20.4634, -3.17108
61.9, -20.6192, -3.06145
62, -20.7696, -2.9555
62.1, -20.9148, -2.85645
62.2, -21.0552, -2.76684
62.3, -21.1914, -2.68861
62.4, -21.3241, -2.62317
62.5, -21.4538, -2.57146
62.6, -21.5812, -2.53406
62.7, -21.7072, -2.51125
62.8, -21.8323, -2.50305
